# PORT M2 port m2 NEW DECISION OBJECTS — joint (member x delay) ranking, rank-then-gate-verify, optimal stopping (E3-E7 develop, E8 one blind read) (lane=port-m2-newobj; version=PORT-M2-NEWOBJ-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# THE FULL SWEEP BEHIND TRUE_CAUSAL_STATE.tsv: 66 policies x 8 score columns, 5 seeds, all-session denominators, in-sweep shuffled null on every cell.
# THE LEVEL FAMILIES (TAU x7, OCCUPANCY x3) RUN HERE FOR THE FIRST TIME ON PROPERLY-FITTED CALIBRATED TARGETS.  They were absent from ARRIVAL_FITTED.tsv because the fitted score columns existed only on eval rows, so their training-block reference was all-NaN and both families returned empty seat lists that were then silently dropped.
# S_TABPFN is in the column set on purpose: it is the only score with calibrated GLOBAL discrimination, which is the shape a level rule eats, and its earlier dismissal was measured against the within-cell objective the leak audit voided.
# THE LEAKY SECRETARY FAMILY IS DELIBERATELY ABSENT.  It is void, and carrying it would only widen the search-adjusted null the honest arms have to clear.
# SECDECL's grid is EXTENDED DOWNWARD (f from 0.05) because the era diagnosis says the cell's best arrives at ~26% of the phase clock.  The old grid began at 0.25 — at its own boundary.
mode	era	criterion	score_column	family	policy	n_seeds	usd_per_session_ALL	sd_usd	ci_lo	ci_hi	n_trades_total	n_firing_sessions	n_era_sessions	usd_per_trade	top5_trade_share_of_pnl	shuffled_null	causal_oracle	capture_of_causal_oracle
eval	E5	BINDING	A_PWIN_RAW	OCC_LEVEL	OCCUPANCY_1	5	-56.01	17.51	-131.85	19.82	440.2	368.4	387	-49.32	0.172	-42.55	2021.0	-0.0277
eval	E5	BINDING	A_PWIN_RAW	OCC_LEVEL	OCCUPANCY_2	5	-67.6	15.76	-149.09	13.88	448.0	372.2	387	-58.45	0.187	-41.58	2021.0	-0.0335
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.3	5	-19.48	43.38	-117.0	78.04	672.8	384.4	387	-11.66	0.085	-55.77	2021.0	-0.0096
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.5	5	-16.2	32.3	-112.23	79.83	637.4	380.2	387	-9.92	0.082	-45.33	2021.0	-0.008
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.65	5	-8.47	38.77	-106.81	89.88	616.6	379.0	387	-5.24	0.088	-74.78	2021.0	-0.0042
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.75	5	-4.93	40.89	-102.56	92.69	593.0	374.8	387	-2.96	0.093	-64.99	2021.0	-0.0024
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.9	5	18.42	48.02	-79.87	116.71	570.8	370.2	387	12.92	0.102	-80.82	2021.0	0.0091
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.3	5	-56.44	52.0	-141.37	28.49	536.6	361.2	387	-40.46	0.098	-72.32	2021.0	-0.0279
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.5	5	-48.24	36.32	-135.42	38.95	486.4	346.6	387	-37.9	0.109	-88.66	2021.0	-0.0239
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.65	5	-33.4	37.17	-119.8	53.01	457.4	334.6	387	-27.86	0.119	-59.6	2021.0	-0.0165
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.75	5	-35.86	35.56	-118.99	47.27	435.2	326.0	387	-31.53	0.125	-60.57	2021.0	-0.0177
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.9	5	-30.54	33.41	-114.88	53.8	409.8	314.2	387	-28.29	0.135	-52.62	2021.0	-0.0151
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.3	5	-58.8	37.34	-149.2	31.6	604.2	378.0	387	-37.71	0.09	-90.05	2021.0	-0.0291
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.5	5	-44.31	36.2	-136.69	48.07	565.2	370.6	387	-30.19	0.097	-76.3	2021.0	-0.0219
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.65	5	-43.62	38.0	-135.86	48.63	536.6	362.0	387	-31.17	0.106	-92.91	2021.0	-0.0216
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.75	5	-32.98	40.11	-123.23	57.27	516.6	356.8	387	-24.48	0.109	-77.97	2021.0	-0.0163
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.9	5	-25.34	47.64	-116.81	66.12	489.0	347.4	387	-19.5	0.119	-80.79	2021.0	-0.0125
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.3	5	-21.37	22.82	-86.76	44.02	327.8	267.2	387	-25.42	0.165	-55.01	2021.0	-0.0106
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.5	5	-18.76	19.61	-79.43	41.92	270.0	230.2	387	-27.0	0.189	-85.51	2021.0	-0.0093
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.65	5	-18.89	16.84	-76.62	38.84	241.6	208.8	387	-30.12	0.207	-75.71	2021.0	-0.0093
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.75	5	-14.93	22.31	-72.56	42.69	226.2	198.0	387	-24.53	0.219	-31.61	2021.0	-0.0074
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.9	5	-14.84	19.52	-68.72	39.03	208.0	183.4	387	-27.67	0.203	-51.7	2021.0	-0.0073
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.2_0.3	5	-49.99	27.14	-127.03	27.06	444.8	326.2	387	-43.25	0.12	-70.12	2021.0	-0.0247
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.2_0.5	5	-34.42	26.29	-109.22	40.39	387.6	298.2	387	-33.92	0.128	-68.87	2021.0	-0.017
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.2_0.65	5	-37.24	19.79	-108.71	34.22	357.0	280.8	387	-40.21	0.139	-49.95	2021.0	-0.0184
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.2_0.75	5	-37.24	25.07	-108.71	34.23	335.6	269.2	387	-42.64	0.149	-60.4	2021.0	-0.0184
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.2_0.9	5	-32.49	18.95	-102.19	37.21	309.8	253.0	387	-40.62	0.157	-88.43	2021.0	-0.0161
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.35_0.3	5	-17.8	13.37	-53.5	17.89	159.8	143.4	387	-45.07	0.322	-80.83	2021.0	-0.0088
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.35_0.5	5	-10.32	11.16	-41.12	20.47	107.4	100.6	387	-40.45	0.354	-56.27	2021.0	-0.0051
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.35_0.65	5	-8.8	11.63	-39.07	21.46	89.4	84.6	387	-42.24	0.404	-51.37	2021.0	-0.0044
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.35_0.75	5	-5.88	13.77	-35.7	23.95	81.0	77.0	387	-32.26	0.427	-63.69	2021.0	-0.0029
eval	E5	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.35_0.9	5	-4.42	7.3	-31.7	22.85	68.0	65.2	387	-25.66	0.462	-69.9	2021.0	-0.0022
eval	E5	BINDING	A_PWIN_RAW	SECNHAT	SECNHAT_0.05	5	-29.5	26.94	-124.11	65.11	533.8	360.4	387	-20.98	0.111	-81.92	2021.0	-0.0146
eval	E5	BINDING	A_PWIN_RAW	SECNHAT	SECNHAT_0.1	5	10.84	16.76	-85.89	107.57	423.6	320.6	387	9.96	0.128	-47.18	2021.0	0.0054
eval	E5	BINDING	A_PWIN_RAW	SECNHAT	SECNHAT_0.15	5	18.9	21.55	-63.04	100.84	332.2	270.6	387	22.39	0.153	-20.03	2021.0	0.0094
eval	E5	BINDING	A_PWIN_RAW	SECNHAT	SECNHAT_0.25	5	-6.47	14.39	-67.96	55.02	210.0	186.2	387	-12.55	0.224	-57.35	2021.0	-0.0032
eval	E5	BINDING	A_PWIN_RAW	SECNHAT	SECNHAT_0.4	5	1.31	7.78	-48.85	51.46	102.2	93.6	387	5.23	0.411	-35.98	2021.0	0.0006
eval	E5	BINDING	A_PWIN_RAW	SECNHAT	SECNHAT_0.6	5	6.91	10.41	-30.38	44.2	59.6	55.8	387	39.08	0.512	-14.51	2021.0	0.0034
eval	E5	BINDING	A_PWIN_RAW	SECTIME	SECTIME_0.05	5	12.38	44.09	-86.37	111.13	551.6	366.0	387	9.26	0.105	-40.16	2021.0	0.0061
eval	E5	BINDING	A_PWIN_RAW	SECTIME	SECTIME_0.1	5	-24.62	44.68	-115.32	66.08	469.0	338.8	387	-19.59	0.124	-61.57	2021.0	-0.0122
eval	E5	BINDING	A_PWIN_RAW	SECTIME	SECTIME_0.15	5	-24.06	30.59	-107.66	59.54	386.4	301.4	387	-23.65	0.141	-49.13	2021.0	-0.0119
eval	E5	BINDING	A_PWIN_RAW	SECTIME	SECTIME_0.25	5	-12.13	19.39	-63.82	39.57	188.2	168.6	387	-27.61	0.227	-63.87	2021.0	-0.006
eval	E5	BINDING	A_PWIN_RAW	SECTIME	SECTIME_0.4	5	10.42	7.35	-14.05	34.9	33.2	32.6	387	127.32	0.683	-28.06	2021.0	0.0052
eval	E5	BINDING	A_PWIN_RAW	SECTIME	SECTIME_0.6	5	2.41	5.08	-14.18	19.0	13.8	13.8	387	82.78	0.955	-17.76	2021.0	0.0012
eval	E5	BINDING	A_PWIN_RAW	SECTIME_RE	SECTIME_RE_0.05	5	12.38	44.09	-86.37	111.13	551.6	366.0	387	9.26	0.105	-11.25	2021.0	0.0061
eval	E5	BINDING	A_PWIN_RAW	SECTIME_RE	SECTIME_RE_0.1	5	-24.62	44.68	-115.32	66.08	469.0	338.8	387	-19.59	0.124	-45.67	2021.0	-0.0122
eval	E5	BINDING	A_PWIN_RAW	SECTIME_RE	SECTIME_RE_0.15	5	-24.06	30.59	-107.66	59.54	386.4	301.4	387	-23.65	0.141	-50.98	2021.0	-0.0119
eval	E5	BINDING	A_PWIN_RAW	SECTIME_RE	SECTIME_RE_0.25	5	-12.13	19.39	-63.82	39.57	188.2	168.6	387	-27.61	0.227	-74.19	2021.0	-0.006
eval	E5	BINDING	A_PWIN_RAW	SECTIME_RE	SECTIME_RE_0.4	5	10.42	7.35	-14.05	34.9	33.2	32.6	387	127.32	0.683	-38.73	2021.0	0.0052
eval	E5	BINDING	A_PWIN_RAW	SECTIME_RE	SECTIME_RE_0.6	5	2.41	5.08	-14.18	19.0	13.8	13.8	387	82.78	0.955	-31.05	2021.0	0.0012
eval	E5	BINDING	A_PWIN_RAW	TAU_LEVEL	TAU_0.5	5	-30.83	25.06	-135.21	73.56	526.6	376.0	387	-22.47	0.102	-10.53	2021.0	-0.0153
eval	E5	BINDING	A_PWIN_RAW	TAU_LEVEL	TAU_0.7	5	-6.87	27.02	-98.91	85.16	398.2	316.4	387	-7.07	0.128	-29.72	2021.0	-0.0034
eval	E5	BINDING	A_PWIN_RAW	TAU_LEVEL	TAU_0.8	5	-19.23	34.71	-103.65	65.2	322.6	270.0	387	-23.62	0.15	-37.04	2021.0	-0.0095
eval	E5	BINDING	A_PWIN_RAW	TAU_LEVEL	TAU_0.9	5	-16.31	15.86	-92.91	60.3	206.8	186.6	387	-29.22	0.222	-86.21	2021.0	-0.0081
eval	E5	BINDING	A_PWIN_RAW	TAU_LEVEL	TAU_0.95	5	-7.41	18.33	-67.99	53.18	117.4	110.8	387	-17.61	0.36	-30.86	2021.0	-0.0037
eval	E5	BINDING	A_PWIN_RAW	TAU_LEVEL	TAU_0.975	5	8.93	13.42	-36.85	54.71	60.4	57.8	387	69.08	0.555	-28.73	2021.0	0.0044
eval	E5	BINDING	A_PWIN_RAW	TAU_LEVEL	TAU_0.99	5	-1.34	10.82	-24.46	21.79	20.2	19.6	387	-42.57	0.889	-50.93	2021.0	-0.0007
eval	E5	BINDING	S_TABPFN	CELLSOFAR	CELLSOFAR_0.8	1	20.86	0.0	-82.21	123.92	667.0	387.0	387	12.1	0.067	-29.03	2021.0	0.0103
eval	E5	BINDING	S_TABPFN	CELLSOFAR	CELLSOFAR_0.9	1	29.54	0.0	-79.11	138.19	621.0	386.0	387	18.41	0.092	-3.18	2021.0	0.0146
eval	E5	BINDING	S_TABPFN	CELLSOFAR	CELLSOFAR_0.95	1	45.11	0.0	-59.03	149.25	602.0	386.0	387	29.0	0.075	-97.21	2021.0	0.0223
eval	E5	BINDING	S_TABPFN	CELLSOFAR	CELLSOFAR_0.99	1	88.7	0.0	-16.7	194.09	576.0	381.0	387	59.59	0.085	-20.46	2021.0	0.0439
eval	E5	BINDING	S_TABPFN	DAYSOFAR	DAYSOFAR_0.5	1	-63.05	0.0	-157.29	31.19	704.0	387.0	387	-34.66	0.073	24.31	2021.0	-0.0312
eval	E5	BINDING	S_TABPFN	DAYSOFAR	DAYSOFAR_0.7	1	-38.76	0.0	-137.01	59.48	634.0	387.0	387	-23.66	0.091	56.32	2021.0	-0.0192
eval	E5	BINDING	S_TABPFN	DAYSOFAR	DAYSOFAR_0.9	1	-35.84	0.0	-130.22	58.54	579.0	386.0	387	-23.96	0.096	-1.87	2021.0	-0.0177
eval	E5	BINDING	S_TABPFN	FIRST	FIRST_3	1	-59.96	0.0	-158.54	38.61	775.0	387.0	387	-29.94	0.079	-59.96	2021.0	-0.0297
eval	E5	BINDING	S_TABPFN	OCC_LEVEL	OCCUPANCY_0.5	1	-19.12	0.0	-83.23	44.99	225.0	212.0	387	-32.89	0.174	-26.36	2021.0	-0.0095
eval	E5	BINDING	S_TABPFN	OCC_LEVEL	OCCUPANCY_1	1	31.92	0.0	-58.03	121.86	446.0	369.0	387	27.69	0.178	-43.13	2021.0	0.0158
eval	E5	BINDING	S_TABPFN	OCC_LEVEL	OCCUPANCY_2	1	-25.51	0.0	-102.33	51.32	453.0	373.0	387	-21.79	0.159	16.1	2021.0	-0.0126
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.05_0.3	1	42.99	0.0	-60.04	146.02	651.0	384.0	387	25.56	0.086	8.96	2021.0	0.0213
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.05_0.5	1	21.58	0.0	-78.09	121.25	630.0	384.0	387	13.25	0.09	20.53	2021.0	0.0107
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.05_0.65	1	28.2	0.0	-71.52	127.92	615.0	382.0	387	17.74	0.09	-31.72	2021.0	0.014
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.05_0.75	1	46.57	0.0	-54.7	147.84	603.0	382.0	387	29.89	0.089	-81.26	2021.0	0.023
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.05_0.9	1	45.18	0.0	-51.45	141.82	579.0	376.0	387	30.2	0.092	-21.79	2021.0	0.0224
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.15_0.3	1	-116.61	0.0	-198.15	-35.06	499.0	361.0	387	-90.43	0.116	-74.55	2021.0	-0.0577
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.15_0.5	1	-75.99	0.0	-161.39	9.41	483.0	356.0	387	-60.89	0.111	-52.05	2021.0	-0.0376
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.15_0.65	1	-54.12	0.0	-139.0	30.77	470.0	354.0	387	-44.56	0.109	-107.99	2021.0	-0.0268
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.15_0.75	1	-65.5	0.0	-147.6	16.59	455.0	351.0	387	-55.71	0.114	-156.4	2021.0	-0.0324
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.15_0.9	1	-34.39	0.0	-109.95	41.18	434.0	344.0	387	-30.66	0.123	-104.0	2021.0	-0.017
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.1_0.3	1	-2.97	0.0	-100.12	94.18	590.0	378.0	387	-1.95	0.092	-68.02	2021.0	-0.0015
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.1_0.5	1	-22.55	0.0	-119.0	73.91	565.0	377.0	387	-15.44	0.098	-99.83	2021.0	-0.0112
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.1_0.65	1	-6.85	0.0	-101.95	88.25	548.0	374.0	387	-4.84	0.096	-38.59	2021.0	-0.0034
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.1_0.75	1	11.92	0.0	-84.85	108.68	539.0	372.0	387	8.56	0.095	-77.58	2021.0	0.0059
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.1_0.9	1	14.03	0.0	-78.99	107.05	514.0	365.0	387	10.56	0.111	-67.38	2021.0	0.0069
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.25_0.3	1	53.35	0.0	-17.72	124.41	336.0	274.0	387	61.44	0.153	-115.52	2021.0	0.0264
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.25_0.5	1	46.26	0.0	-24.09	116.61	312.0	264.0	387	57.38	0.162	-100.66	2021.0	0.0229
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.25_0.65	1	53.21	0.0	-15.5	121.93	290.0	254.0	387	71.01	0.168	-55.84	2021.0	0.0263
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.25_0.75	1	51.73	0.0	-19.41	122.88	277.0	242.0	387	72.28	0.171	-1.61	2021.0	0.0256
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.25_0.9	1	57.01	0.0	-13.82	127.85	256.0	229.0	387	86.19	0.175	-98.58	2021.0	0.0282
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.2_0.3	1	-4.11	0.0	-87.03	78.8	427.0	330.0	387	-3.73	0.141	-32.96	2021.0	-0.002
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.2_0.5	1	7.64	0.0	-70.72	86.0	411.0	324.0	387	7.2	0.143	-44.2	2021.0	0.0038
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.2_0.65	1	3.5	0.0	-72.68	79.67	388.0	311.0	387	3.49	0.15	-90.85	2021.0	0.0017
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.2_0.75	1	13.62	0.0	-63.95	91.19	372.0	301.0	387	14.17	0.156	-62.21	2021.0	0.0067
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.2_0.9	1	26.17	0.0	-49.65	101.98	351.0	294.0	387	28.85	0.157	-56.25	2021.0	0.0129
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.35_0.3	1	-29.17	0.0	-71.97	13.64	150.0	138.0	387	-75.25	0.277	-122.82	2021.0	-0.0144
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.35_0.5	1	-2.23	0.0	-46.75	42.29	134.0	127.0	387	-6.45	0.261	-87.74	2021.0	-0.0011
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.35_0.65	1	-1.95	0.0	-42.92	39.02	116.0	110.0	387	-6.51	0.297	-146.12	2021.0	-0.001
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.35_0.75	1	-19.8	0.0	-52.6	13.01	106.0	103.0	387	-72.28	0.271	-110.04	2021.0	-0.0098
eval	E5	BINDING	S_TABPFN	SECDECL	SECDECL_0.35_0.9	1	-26.12	0.0	-53.88	1.64	94.0	92.0	387	-107.53	0.31	-58.52	2021.0	-0.0129
eval	E5	BINDING	S_TABPFN	SECNHAT	SECNHAT_0.05	1	27.0	0.0	-66.37	120.37	548.0	375.0	387	19.06	0.104	-71.95	2021.0	0.0134
eval	E5	BINDING	S_TABPFN	SECNHAT	SECNHAT_0.1	1	-84.14	0.0	-176.14	7.86	449.0	344.0	387	-72.53	0.106	-56.93	2021.0	-0.0416
eval	E5	BINDING	S_TABPFN	SECNHAT	SECNHAT_0.15	1	-4.85	0.0	-88.25	78.56	369.0	302.0	387	-5.08	0.11	-72.74	2021.0	-0.0024
eval	E5	BINDING	S_TABPFN	SECNHAT	SECNHAT_0.25	1	-19.87	0.0	-95.08	55.33	247.0	228.0	387	-31.14	0.171	-28.65	2021.0	-0.0098
eval	E5	BINDING	S_TABPFN	SECNHAT	SECNHAT_0.4	1	24.31	0.0	-31.03	79.64	145.0	139.0	387	64.87	0.283	-62.04	2021.0	0.012
eval	E5	BINDING	S_TABPFN	SECNHAT	SECNHAT_0.6	1	2.24	0.0	-44.42	48.89	62.0	60.0	387	13.95	0.661	-4.7	2021.0	0.0011
eval	E5	BINDING	S_TABPFN	SECTIME	SECTIME_0.05	1	49.79	0.0	-45.27	144.85	565.0	374.0	387	34.1	0.102	-26.21	2021.0	0.0246
eval	E5	BINDING	S_TABPFN	SECTIME	SECTIME_0.1	1	13.22	0.0	-79.97	106.42	499.0	360.0	387	10.26	0.114	5.9	2021.0	0.0065
eval	E5	BINDING	S_TABPFN	SECTIME	SECTIME_0.15	1	-40.5	0.0	-116.64	35.64	417.0	337.0	387	-37.58	0.128	-69.53	2021.0	-0.02
eval	E5	BINDING	S_TABPFN	SECTIME	SECTIME_0.25	1	32.99	0.0	-35.34	101.32	238.0	215.0	387	53.64	0.196	-109.5	2021.0	0.0163
eval	E5	BINDING	S_TABPFN	SECTIME	SECTIME_0.4	1	-8.26	0.0	-25.87	9.35	38.0	38.0	387	-84.11	0.602	-50.53	2021.0	-0.0041
eval	E5	BINDING	S_TABPFN	SECTIME	SECTIME_0.6	1	1.29	0.0	-1.78	4.35	3.0	3.0	387	165.83	0.734	-27.97	2021.0	0.0006
eval	E5	BINDING	S_TABPFN	SECTIME_RE	SECTIME_RE_0.05	1	49.79	0.0	-45.27	144.85	565.0	374.0	387	34.1	0.102	35.76	2021.0	0.0246
eval	E5	BINDING	S_TABPFN	SECTIME_RE	SECTIME_RE_0.1	1	13.22	0.0	-79.97	106.42	499.0	360.0	387	10.26	0.114	0.47	2021.0	0.0065
eval	E5	BINDING	S_TABPFN	SECTIME_RE	SECTIME_RE_0.15	1	-40.5	0.0	-116.64	35.64	417.0	337.0	387	-37.58	0.128	-56.5	2021.0	-0.02
eval	E5	BINDING	S_TABPFN	SECTIME_RE	SECTIME_RE_0.25	1	32.99	0.0	-35.34	101.32	238.0	215.0	387	53.64	0.196	-12.56	2021.0	0.0163
eval	E5	BINDING	S_TABPFN	SECTIME_RE	SECTIME_RE_0.4	1	-8.26	0.0	-25.87	9.35	38.0	38.0	387	-84.11	0.602	-34.77	2021.0	-0.0041
eval	E5	BINDING	S_TABPFN	SECTIME_RE	SECTIME_RE_0.6	1	1.29	0.0	-1.78	4.35	3.0	3.0	387	165.83	0.734	-11.34	2021.0	0.0006
eval	E5	BINDING	S_TABPFN	TAU_LEVEL	TAU_0.5	1	-16.9	0.0	-119.28	85.48	642.0	387.0	387	-10.19	0.082	-56.0	2021.0	-0.0084
eval	E5	BINDING	S_TABPFN	TAU_LEVEL	TAU_0.7	1	-35.33	0.0	-137.99	67.33	536.0	377.0	387	-25.51	0.104	-65.49	2021.0	-0.0175
eval	E5	BINDING	S_TABPFN	TAU_LEVEL	TAU_0.8	1	55.15	0.0	-57.78	168.08	465.0	351.0	387	45.9	0.119	-22.83	2021.0	0.0273
eval	E5	BINDING	S_TABPFN	TAU_LEVEL	TAU_0.9	1	0.9	0.0	-89.84	91.65	325.0	290.0	387	1.08	0.159	-78.95	2021.0	0.0004
eval	E5	BINDING	S_TABPFN	TAU_LEVEL	TAU_0.95	1	-8.65	0.0	-81.86	64.56	211.0	198.0	387	-15.87	0.176	8.84	2021.0	-0.0043
eval	E5	BINDING	S_TABPFN	TAU_LEVEL	TAU_0.975	1	-6.51	0.0	-64.39	51.36	148.0	140.0	387	-17.04	0.238	-81.76	2021.0	-0.0032
eval	E5	BINDING	S_TABPFN	TAU_LEVEL	TAU_0.99	1	26.68	0.0	-15.47	68.84	71.0	70.0	387	145.44	0.326	1.43	2021.0	0.0132
eval	E5	BINDING	S_XGB	CELLSOFAR	CELLSOFAR_0.8	5	33.48	8.02	-75.9	142.86	771.4	387.0	387	16.79	0.074	-64.17	2021.0	0.0166
eval	E5	BINDING	S_XGB	CELLSOFAR	CELLSOFAR_0.9	5	58.1	14.33	-51.03	167.23	752.8	386.2	387	29.83	0.074	-44.05	2021.0	0.0287
eval	E5	BINDING	S_XGB	CELLSOFAR	CELLSOFAR_0.95	5	44.02	4.82	-61.39	149.42	732.2	384.4	387	23.26	0.077	-79.59	2021.0	0.0218
eval	E5	BINDING	S_XGB	CELLSOFAR	CELLSOFAR_0.99	5	40.22	15.17	-62.81	143.24	715.4	384.4	387	21.69	0.078	-80.04	2021.0	0.0199
eval	E5	BINDING	S_XGB	DAYSOFAR	DAYSOFAR_0.5	5	44.89	17.22	-60.36	150.14	799.6	387.0	387	21.69	0.081	-4.78	2021.0	0.0222
eval	E5	BINDING	S_XGB	DAYSOFAR	DAYSOFAR_0.7	5	86.2	30.17	-24.42	196.82	793.0	387.0	387	41.99	0.072	1.73	2021.0	0.0427
eval	E5	BINDING	S_XGB	DAYSOFAR	DAYSOFAR_0.9	5	57.76	9.46	-52.5	168.02	725.8	387.0	387	30.78	0.08	-39.4	2021.0	0.0286
eval	E5	BINDING	S_XGB	FIRST	FIRST_3	5	-59.96	0.0	-158.54	38.61	775.0	387.0	387	-29.94	0.079	-59.96	2021.0	-0.0297
eval	E5	BINDING	S_XGB	OCC_LEVEL	OCCUPANCY_0.5	5	0.0	0.0	0.0	0.0	0.0	0.0	387			0.0	2021.0	0.0
eval	E5	BINDING	S_XGB	OCC_LEVEL	OCCUPANCY_1	5	0.0	0.0	0.0	0.0	0.0	0.0	387			0.0	2021.0	0.0
eval	E5	BINDING	S_XGB	OCC_LEVEL	OCCUPANCY_2	5	0.0	0.0	0.0	0.0	0.0	0.0	387			0.0	2021.0	0.0
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.05_0.3	5	30.51	14.94	-77.86	138.87	779.4	387.0	387	15.09	0.072	-52.44	2021.0	0.0151
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.05_0.5	5	31.25	18.78	-74.98	137.48	763.4	387.0	387	15.78	0.073	-42.11	2021.0	0.0155
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.05_0.65	5	47.63	11.11	-60.04	155.3	755.2	387.0	387	24.38	0.072	-64.11	2021.0	0.0236
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.05_0.75	5	33.3	14.29	-72.19	138.79	749.0	386.8	387	17.18	0.074	-65.36	2021.0	0.0165
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.05_0.9	5	24.52	12.56	-78.11	127.14	731.2	386.8	387	12.94	0.076	-63.03	2021.0	0.0121
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.15_0.3	5	-14.69	12.34	-105.29	75.91	745.8	387.0	387	-7.67	0.068	-91.83	2021.0	-0.0073
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.15_0.5	5	-2.56	12.47	-93.2	88.09	712.6	386.0	387	-1.43	0.071	-80.27	2021.0	-0.0013
eval	E5	BINDING	S_XGB	SECDECL	SECDECL_0.15_0.65	5	10.57	14.69	-81.24	102.38	696.4	385.2	387	5.81	0.072	-54.0	2021.0	0.0052
